CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Grade,Biology,Chemistry,EarthandSpaceScience,EnvironmentalScience,Physics,OtherScience
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,050,SOUTH PLAINFIELD HIGH SCHOOL,9,272,0,0,3,0,0
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,050,SOUTH PLAINFIELD HIGH SCHOOL,10,38,146,0,63,0,1
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,050,SOUTH PLAINFIELD HIGH SCHOOL,11,22,188,0,18,59,8
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,050,SOUTH PLAINFIELD HIGH SCHOOL,12,35,38,0,23,68,93
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,050,SOUTH PLAINFIELD HIGH SCHOOL,Total,367,372,0,107,127,102
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,050,SOUTH PLAINFIELD HIGH SCHOOL,Enrolled in AP/IB Course,37,14,0,17,38,0
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,050,SOUTH PLAINFIELD HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
23,MIDDLESEX,4920,SOUTH RIVER BORO,050,SOUTH RIVER HIGH SCHOOL,9,165,5,2,0,0,0
23,MIDDLESEX,4920,SOUTH RIVER BORO,050,SOUTH RIVER HIGH SCHOOL,10,8,147,3,0,0,0
23,MIDDLESEX,4920,SOUTH RIVER BORO,050,SOUTH RIVER HIGH SCHOOL,11,22,99,14,0,26,0
23,MIDDLESEX,4920,SOUTH RIVER BORO,050,SOUTH RIVER HIGH SCHOOL,12,9,13,57,0,31,0
23,MIDDLESEX,4920,SOUTH RIVER BORO,050,SOUTH RIVER HIGH SCHOOL,Total,204,264,76,0,57,0
23,MIDDLESEX,4920,SOUTH RIVER BORO,050,SOUTH RIVER HIGH SCHOOL,Enrolled in AP/IB Course,27,12,0,0,0,0
23,MIDDLESEX,4920,SOUTH RIVER BORO,050,SOUTH RIVER HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
23,MIDDLESEX,4970,SPOTSWOOD BORO,040,SPOTSWOOD HIGH SCHOOL,9,159,0,0,0,0,0
23,MIDDLESEX,4970,SPOTSWOOD BORO,040,SPOTSWOOD HIGH SCHOOL,10,11,141,0,0,0,23
23,MIDDLESEX,4970,SPOTSWOOD BORO,040,SPOTSWOOD HIGH SCHOOL,11,32,12,0,64,68,21
23,MIDDLESEX,4970,SPOTSWOOD BORO,040,SPOTSWOOD HIGH SCHOOL,12,16,2,0,9,37,71
23,MIDDLESEX,4970,SPOTSWOOD BORO,040,SPOTSWOOD HIGH SCHOOL,Total,218,155,0,73,105,115
23,MIDDLESEX,4970,SPOTSWOOD BORO,040,SPOTSWOOD HIGH SCHOOL,Enrolled in AP/IB Course,23,8,0,26,15,0
23,MIDDLESEX,4970,SPOTSWOOD BORO,040,SPOTSWOOD HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
23,MIDDLESEX,5850,WOODBRIDGE TWP,020,COLONIA HIGH SCHOOL,9,109,0,0,234,0,19
23,MIDDLESEX,5850,WOODBRIDGE TWP,020,COLONIA HIGH SCHOOL,10,241,95,0,7,0,17
23,MIDDLESEX,5850,WOODBRIDGE TWP,020,COLONIA HIGH SCHOOL,11,20,204,0,22,30,159
23,MIDDLESEX,5850,WOODBRIDGE TWP,020,COLONIA HIGH SCHOOL,12,30,21,0,3,31,166
23,MIDDLESEX,5850,WOODBRIDGE TWP,020,COLONIA HIGH SCHOOL,Total,400,320,0,266,61,361
23,MIDDLESEX,5850,WOODBRIDGE TWP,020,COLONIA HIGH SCHOOL,Enrolled in AP/IB Course,29,28,0,13,15,0
23,MIDDLESEX,5850,WOODBRIDGE TWP,020,COLONIA HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,36
23,MIDDLESEX,5850,WOODBRIDGE TWP,040,JOHN F. KENNEDY MEMORIAL HIGH SCHOOL,9,165,0,0,167,0,2
23,MIDDLESEX,5850,WOODBRIDGE TWP,040,JOHN F. KENNEDY MEMORIAL HIGH SCHOOL,10,149,193,0,13,33,2
23,MIDDLESEX,5850,WOODBRIDGE TWP,040,JOHN F. KENNEDY MEMORIAL HIGH SCHOOL,11,36,161,0,39,70,126
23,MIDDLESEX,5850,WOODBRIDGE TWP,040,JOHN F. KENNEDY MEMORIAL HIGH SCHOOL,12,27,29,0,39,41,121
23,MIDDLESEX,5850,WOODBRIDGE TWP,040,JOHN F. KENNEDY MEMORIAL HIGH SCHOOL,Total,377,383,0,258,144,251
23,MIDDLESEX,5850,WOODBRIDGE TWP,040,JOHN F. KENNEDY MEMORIAL HIGH SCHOOL,Enrolled in AP/IB Course,37,41,0,51,29,0
23,MIDDLESEX,5850,WOODBRIDGE TWP,040,JOHN F. KENNEDY MEMORIAL HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
23,MIDDLESEX,5850,WOODBRIDGE TWP,050,WOODBRIDGE HIGH SCHOOL,9,152,2,0,228,1,13
23,MIDDLESEX,5850,WOODBRIDGE TWP,050,WOODBRIDGE HIGH SCHOOL,10,176,122,0,17,4,18
23,MIDDLESEX,5850,WOODBRIDGE TWP,050,WOODBRIDGE HIGH SCHOOL,11,49,234,0,14,33,100
23,MIDDLESEX,5850,WOODBRIDGE TWP,050,WOODBRIDGE HIGH SCHOOL,12,23,98,0,7,27,140
23,MIDDLESEX,5850,WOODBRIDGE TWP,050,WOODBRIDGE HIGH SCHOOL,Total,400,456,0,266,65,271
23,MIDDLESEX,5850,WOODBRIDGE TWP,050,WOODBRIDGE HIGH SCHOOL,Enrolled in AP/IB Course,25,14,0,7,10,0
23,MIDDLESEX,5850,WOODBRIDGE TWP,050,WOODBRIDGE HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,12,0,0,0,0
25,MONMOUTH,0100,ASBURY PARK CITY,010,ASBURY PARK HIGH SCHOOL,9,26,0,0,97,0,15
25,MONMOUTH,0100,ASBURY PARK CITY,010,ASBURY PARK HIGH SCHOOL,10,70,21,0,14,0,7
25,MONMOUTH,0100,ASBURY PARK CITY,010,ASBURY PARK HIGH SCHOOL,11,36,8,0,6,0,6
25,MONMOUTH,0100,ASBURY PARK CITY,010,ASBURY PARK HIGH SCHOOL,12,11,8,0,12,0,23
25,MONMOUTH,0100,ASBURY PARK CITY,010,ASBURY PARK HIGH SCHOOL,Total,143,37,0,129,0,51
25,MONMOUTH,0100,ASBURY PARK CITY,010,ASBURY PARK HIGH SCHOOL,Enrolled in AP/IB Course,0,0,0,0,0,0
25,MONMOUTH,0100,ASBURY PARK CITY,010,ASBURY PARK HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,010,COLTS NECK HIGH SCHOOL,9,299,0,12,0,0,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,010,COLTS NECK HIGH SCHOOL,10,30,286,17,2,1,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,010,COLTS NECK HIGH SCHOOL,11,10,41,16,22,247,18
25,MONMOUTH,1650,FREEHOLD REGIONAL,010,COLTS NECK HIGH SCHOOL,12,16,39,19,61,68,88
25,MONMOUTH,1650,FREEHOLD REGIONAL,010,COLTS NECK HIGH SCHOOL,Total,355,366,64,85,316,106
25,MONMOUTH,1650,FREEHOLD REGIONAL,010,COLTS NECK HIGH SCHOOL,Enrolled in AP/IB Course,15,52,0,20,148,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,010,COLTS NECK HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,050,FREEHOLD BOROUGH HIGH SCHOOL,9,305,0,3,0,0,6
25,MONMOUTH,1650,FREEHOLD REGIONAL,050,FREEHOLD BOROUGH HIGH SCHOOL,10,7,255,5,25,1,8
25,MONMOUTH,1650,FREEHOLD REGIONAL,050,FREEHOLD BOROUGH HIGH SCHOOL,11,1,17,12,65,189,44
25,MONMOUTH,1650,FREEHOLD REGIONAL,050,FREEHOLD BOROUGH HIGH SCHOOL,12,29,61,0,64,16,69
25,MONMOUTH,1650,FREEHOLD REGIONAL,050,FREEHOLD BOROUGH HIGH SCHOOL,Total,342,333,20,154,206,127
25,MONMOUTH,1650,FREEHOLD REGIONAL,050,FREEHOLD BOROUGH HIGH SCHOOL,Enrolled in AP/IB Course,21,61,0,55,58,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,050,FREEHOLD BOROUGH HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,055,FREEHOLD TOWNSHIP HIGH SCHOOL,9,445,0,1,0,0,2
25,MONMOUTH,1650,FREEHOLD REGIONAL,055,FREEHOLD TOWNSHIP HIGH SCHOOL,10,14,411,2,66,0,3
25,MONMOUTH,1650,FREEHOLD REGIONAL,055,FREEHOLD TOWNSHIP HIGH SCHOOL,11,23,14,17,116,262,58
25,MONMOUTH,1650,FREEHOLD REGIONAL,055,FREEHOLD TOWNSHIP HIGH SCHOOL,12,16,2,23,121,39,204
25,MONMOUTH,1650,FREEHOLD REGIONAL,055,FREEHOLD TOWNSHIP HIGH SCHOOL,Total,498,427,43,303,301,267
25,MONMOUTH,1650,FREEHOLD REGIONAL,055,FREEHOLD TOWNSHIP HIGH SCHOOL,Enrolled in AP/IB Course,37,0,0,87,98,36
25,MONMOUTH,1650,FREEHOLD REGIONAL,055,FREEHOLD TOWNSHIP HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,060,HOWELL HIGH SCHOOL,9,496,0,1,1,0,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,060,HOWELL HIGH SCHOOL,10,13,488,0,0,0,8
25,MONMOUTH,1650,FREEHOLD REGIONAL,060,HOWELL HIGH SCHOOL,11,67,24,73,56,224,78
25,MONMOUTH,1650,FREEHOLD REGIONAL,060,HOWELL HIGH SCHOOL,12,86,40,23,49,41,118
25,MONMOUTH,1650,FREEHOLD REGIONAL,060,HOWELL HIGH SCHOOL,Total,662,552,97,106,265,204
25,MONMOUTH,1650,FREEHOLD REGIONAL,060,HOWELL HIGH SCHOOL,Enrolled in AP/IB Course,152,46,0,49,145,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,060,HOWELL HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,070,MANALAPAN HIGH SCHOOL,9,472,0,0,0,0,1
25,MONMOUTH,1650,FREEHOLD REGIONAL,070,MANALAPAN HIGH SCHOOL,10,7,430,2,50,0,4
25,MONMOUTH,1650,FREEHOLD REGIONAL,070,MANALAPAN HIGH SCHOOL,11,16,36,15,88,259,50
25,MONMOUTH,1650,FREEHOLD REGIONAL,070,MANALAPAN HIGH SCHOOL,12,44,5,32,98,68,114
25,MONMOUTH,1650,FREEHOLD REGIONAL,070,MANALAPAN HIGH SCHOOL,Total,539,471,49,236,327,169
25,MONMOUTH,1650,FREEHOLD REGIONAL,070,MANALAPAN HIGH SCHOOL,Enrolled in AP/IB Course,76,52,0,52,115,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,070,MANALAPAN HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,080,MARLBORO HIGH SCHOOL,9,413,0,0,0,0,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,080,MARLBORO HIGH SCHOOL,10,7,475,3,1,0,1
25,MONMOUTH,1650,FREEHOLD REGIONAL,080,MARLBORO HIGH SCHOOL,11,10,10,0,82,341,20
25,MONMOUTH,1650,FREEHOLD REGIONAL,080,MARLBORO HIGH SCHOOL,12,34,14,3,92,52,123
25,MONMOUTH,1650,FREEHOLD REGIONAL,080,MARLBORO HIGH SCHOOL,Total,464,499,6,175,393,144
25,MONMOUTH,1650,FREEHOLD REGIONAL,080,MARLBORO HIGH SCHOOL,Enrolled in AP/IB Course,33,17,0,76,138,0
25,MONMOUTH,1650,FREEHOLD REGIONAL,080,MARLBORO HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,2105,HAZLET TWP,050,RARITAN HIGH SCHOOL,9,227,0,0,0,0,0
25,MONMOUTH,2105,HAZLET TWP,050,RARITAN HIGH SCHOOL,10,23,205,0,0,0,0
25,MONMOUTH,2105,HAZLET TWP,050,RARITAN HIGH SCHOOL,11,4,35,0,71,101,32
25,MONMOUTH,2105,HAZLET TWP,050,RARITAN HIGH SCHOOL,12,2,4,0,42,26,49
25,MONMOUTH,2105,HAZLET TWP,050,RARITAN HIGH SCHOOL,Total,256,244,0,113,127,81
25,MONMOUTH,2105,HAZLET TWP,050,RARITAN HIGH SCHOOL,Enrolled in AP/IB Course,22,6,0,10,16,0
25,MONMOUTH,2105,HAZLET TWP,050,RARITAN HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,2120,HENRY HUDSON REGIONAL,050,HENRY HUDSON REGIONAL SCHOOL,9,38,2,0,2,0,4
25,MONMOUTH,2120,HENRY HUDSON REGIONAL,050,HENRY HUDSON REGIONAL SCHOOL,10,0,49,0,15,0,4
25,MONMOUTH,2120,HENRY HUDSON REGIONAL,050,HENRY HUDSON REGIONAL SCHOOL,11,0,16,0,4,20,0
25,MONMOUTH,2120,HENRY HUDSON REGIONAL,050,HENRY HUDSON REGIONAL SCHOOL,12,4,2,0,12,8,1
25,MONMOUTH,2120,HENRY HUDSON REGIONAL,050,HENRY HUDSON REGIONAL SCHOOL,Total,42,69,0,33,28,9
25,MONMOUTH,2120,HENRY HUDSON REGIONAL,050,HENRY HUDSON REGIONAL SCHOOL,Enrolled in AP/IB Course,4,0,0,8,5,0
25,MONMOUTH,2120,HENRY HUDSON REGIONAL,050,HENRY HUDSON REGIONAL SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,2230,HOLMDEL TWP,020,HOLMDEL HIGH SCHOOL,9,227,1,0,0,7,0
25,MONMOUTH,2230,HOLMDEL TWP,020,HOLMDEL HIGH SCHOOL,10,57,161,0,0,0,12
25,MONMOUTH,2230,HOLMDEL TWP,020,HOLMDEL HIGH SCHOOL,11,15,46,16,12,180,17
25,MONMOUTH,2230,HOLMDEL TWP,020,HOLMDEL HIGH SCHOOL,12,32,16,24,52,26,58
25,MONMOUTH,2230,HOLMDEL TWP,020,HOLMDEL HIGH SCHOOL,Total,331,224,40,64,213,87
25,MONMOUTH,2230,HOLMDEL TWP,020,HOLMDEL HIGH SCHOOL,Enrolled in AP/IB Course,38,6,0,29,17,0
25,MONMOUTH,2230,HOLMDEL TWP,020,HOLMDEL HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,2400,KEANSBURG BORO,010,KEANSBURG HIGH SCHOOL,9,87,0,0,0,7,0
25,MONMOUTH,2400,KEANSBURG BORO,010,KEANSBURG HIGH SCHOOL,10,75,27,0,0,2,0
25,MONMOUTH,2400,KEANSBURG BORO,010,KEANSBURG HIGH SCHOOL,11,9,60,0,0,24,18
25,MONMOUTH,2400,KEANSBURG BORO,010,KEANSBURG HIGH SCHOOL,12,6,17,0,0,5,17
25,MONMOUTH,2400,KEANSBURG BORO,010,KEANSBURG HIGH SCHOOL,Total,177,104,0,0,38,35
25,MONMOUTH,2400,KEANSBURG BORO,010,KEANSBURG HIGH SCHOOL,Enrolled in AP/IB Course,0,0,0,0,0,0
25,MONMOUTH,2400,KEANSBURG BORO,010,KEANSBURG HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,2430,KEYPORT BORO,050,KEYPORT HIGH SCHOOL,9,14,0,0,1,0,0
25,MONMOUTH,2430,KEYPORT BORO,050,KEYPORT HIGH SCHOOL,10,0,92,0,0,0,0
25,MONMOUTH,2430,KEYPORT BORO,050,KEYPORT HIGH SCHOOL,11,1,10,0,40,5,17
25,MONMOUTH,2430,KEYPORT BORO,050,KEYPORT HIGH SCHOOL,12,0,3,0,11,2,24
25,MONMOUTH,2430,KEYPORT BORO,050,KEYPORT HIGH SCHOOL,Total,15,105,0,52,7,41
25,MONMOUTH,2430,KEYPORT BORO,050,KEYPORT HIGH SCHOOL,Enrolled in AP/IB Course,0,0,0,0,0,0
25,MONMOUTH,2430,KEYPORT BORO,050,KEYPORT HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,2770,LONG BRANCH CITY,050,LONG BRANCH HIGH SCHOOL,9,331,4,58,6,0,15
25,MONMOUTH,2770,LONG BRANCH CITY,050,LONG BRANCH HIGH SCHOOL,10,16,285,4,79,2,11
25,MONMOUTH,2770,LONG BRANCH CITY,050,LONG BRANCH HIGH SCHOOL,11,15,83,6,118,159,39
25,MONMOUTH,2770,LONG BRANCH CITY,050,LONG BRANCH HIGH SCHOOL,12,25,37,2,35,27,40
25,MONMOUTH,2770,LONG BRANCH CITY,050,LONG BRANCH HIGH SCHOOL,Total,387,409,70,238,188,105
25,MONMOUTH,2770,LONG BRANCH CITY,050,LONG BRANCH HIGH SCHOOL,Enrolled in AP/IB Course,0,0,0,13,17,0
25,MONMOUTH,2770,LONG BRANCH CITY,050,LONG BRANCH HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,2930,MANASQUAN BORO,050,MANASQUAN HIGH SCHOOL,9,40,0,3,2,0,216
25,MONMOUTH,2930,MANASQUAN BORO,050,MANASQUAN HIGH SCHOOL,10,150,47,2,5,0,5
25,MONMOUTH,2930,MANASQUAN BORO,050,MANASQUAN HIGH SCHOOL,11,7,115,2,19,32,47
25,MONMOUTH,2930,MANASQUAN BORO,050,MANASQUAN HIGH SCHOOL,12,3,24,0,36,34,100
25,MONMOUTH,2930,MANASQUAN BORO,050,MANASQUAN HIGH SCHOOL,Total,200,186,7,62,66,368
25,MONMOUTH,2930,MANASQUAN BORO,050,MANASQUAN HIGH SCHOOL,Enrolled in AP/IB Course,0,20,0,10,0,0
25,MONMOUTH,2930,MANASQUAN BORO,050,MANASQUAN HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,050,MATAWAN REGIONAL HIGH SCHOOL,9,268,2,0,0,0,2
25,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,050,MATAWAN REGIONAL HIGH SCHOOL,10,8,228,3,7,1,35
25,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,050,MATAWAN REGIONAL HIGH SCHOOL,11,34,23,15,27,87,126
25,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,050,MATAWAN REGIONAL HIGH SCHOOL,12,28,9,19,22,10,138
25,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,050,MATAWAN REGIONAL HIGH SCHOOL,Total,338,262,37,56,98,301
25,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,050,MATAWAN REGIONAL HIGH SCHOOL,Enrolled in AP/IB Course,13,10,0,0,9,0
25,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,050,MATAWAN REGIONAL HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,3160,MIDDLETOWN TWP,050,MIDDLETOWN HIGH SCHOOL NORTH,9,285,0,0,0,0,63
25,MONMOUTH,3160,MIDDLETOWN TWP,050,MIDDLETOWN HIGH SCHOOL NORTH,10,112,219,0,59,0,15
25,MONMOUTH,3160,MIDDLETOWN TWP,050,MIDDLETOWN HIGH SCHOOL NORTH,11,30,91,26,59,87,48
25,MONMOUTH,3160,MIDDLETOWN TWP,050,MIDDLETOWN HIGH SCHOOL NORTH,12,31,24,7,30,43,112
25,MONMOUTH,3160,MIDDLETOWN TWP,050,MIDDLETOWN HIGH SCHOOL NORTH,Total,458,334,33,148,130,238
25,MONMOUTH,3160,MIDDLETOWN TWP,050,MIDDLETOWN HIGH SCHOOL NORTH,Enrolled in AP/IB Course,12,37,0,42,21,0
25,MONMOUTH,3160,MIDDLETOWN TWP,050,MIDDLETOWN HIGH SCHOOL NORTH,Enrolled in Dual Enrollment Course,12,0,0,0,0,19
25,MONMOUTH,3160,MIDDLETOWN TWP,053,MIDDLETOWN HIGH SCHOOL SOUTH,9,309,0,0,0,0,37
25,MONMOUTH,3160,MIDDLETOWN TWP,053,MIDDLETOWN HIGH SCHOOL SOUTH,10,59,304,0,62,0,18
25,MONMOUTH,3160,MIDDLETOWN TWP,053,MIDDLETOWN HIGH SCHOOL SOUTH,11,25,52,54,61,101,130
25,MONMOUTH,3160,MIDDLETOWN TWP,053,MIDDLETOWN HIGH SCHOOL SOUTH,12,43,7,4,58,19,154
25,MONMOUTH,3160,MIDDLETOWN TWP,053,MIDDLETOWN HIGH SCHOOL SOUTH,Total,436,363,58,181,120,339
25,MONMOUTH,3160,MIDDLETOWN TWP,053,MIDDLETOWN HIGH SCHOOL SOUTH,Enrolled in AP/IB Course,13,26,0,73,10,0
25,MONMOUTH,3160,MIDDLETOWN TWP,053,MIDDLETOWN HIGH SCHOOL SOUTH,Enrolled in Dual Enrollment Course,13,0,0,0,0,65
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,003,CLASS ACADEMY,9,N,N,N,N,N,N
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,003,CLASS ACADEMY,10,3,0,4,1,3,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,003,CLASS ACADEMY,11,6,0,8,5,8,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,003,CLASS ACADEMY,12,6,0,9,2,16,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,003,CLASS ACADEMY,Total,15,0,21,8,27,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,003,CLASS ACADEMY,Enrolled in AP/IB Course,0,0,0,0,0,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,003,CLASS ACADEMY,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,004,COMMUNICATIONS HIGH SCHOOL,9,80,0,0,0,0,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,004,COMMUNICATIONS HIGH SCHOOL,10,0,0,0,0,77,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,004,COMMUNICATIONS HIGH SCHOOL,11,0,77,0,0,6,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,004,COMMUNICATIONS HIGH SCHOOL,12,12,0,0,0,18,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,004,COMMUNICATIONS HIGH SCHOOL,Total,92,77,0,0,101,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,004,COMMUNICATIONS HIGH SCHOOL,Enrolled in AP/IB Course,0,0,0,0,0,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,004,COMMUNICATIONS HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,010,HIGH TECHNOLOGY HIGH SCHOOL,9,76,0,0,0,0,76
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,010,HIGH TECHNOLOGY HIGH SCHOOL,10,0,0,0,0,72,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,010,HIGH TECHNOLOGY HIGH SCHOOL,11,0,68,0,0,0,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,010,HIGH TECHNOLOGY HIGH SCHOOL,12,12,20,0,0,38,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,010,HIGH TECHNOLOGY HIGH SCHOOL,Total,88,88,0,0,110,76
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,010,HIGH TECHNOLOGY HIGH SCHOOL,Enrolled in AP/IB Course,12,20,0,0,38,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,010,HIGH TECHNOLOGY HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,020,MARINE ACADEMY OF SCIENCE AND TECHNOLOGY,9,73,0,0,0,0,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,020,MARINE ACADEMY OF SCIENCE AND TECHNOLOGY,10,0,67,0,0,0,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,020,MARINE ACADEMY OF SCIENCE AND TECHNOLOGY,11,0,0,0,0,68,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,020,MARINE ACADEMY OF SCIENCE AND TECHNOLOGY,12,18,0,31,40,22,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,020,MARINE ACADEMY OF SCIENCE AND TECHNOLOGY,Total,91,67,31,40,90,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,020,MARINE ACADEMY OF SCIENCE AND TECHNOLOGY,Enrolled in AP/IB Course,0,0,0,0,22,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,020,MARINE ACADEMY OF SCIENCE AND TECHNOLOGY,Enrolled in Dual Enrollment Course,0,0,31,40,0,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,025,ACADEMY OF ALLIED HEALTH AND SCIENCE,9,78,0,0,0,0,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,025,ACADEMY OF ALLIED HEALTH AND SCIENCE,10,0,75,0,0,0,75
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,025,ACADEMY OF ALLIED HEALTH AND SCIENCE,11,0,0,0,0,72,72
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,025,ACADEMY OF ALLIED HEALTH AND SCIENCE,12,70,70,0,0,0,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,025,ACADEMY OF ALLIED HEALTH AND SCIENCE,Total,148,145,0,0,72,147
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,025,ACADEMY OF ALLIED HEALTH AND SCIENCE,Enrolled in AP/IB Course,0,0,0,0,0,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,025,ACADEMY OF ALLIED HEALTH AND SCIENCE,Enrolled in Dual Enrollment Course,70,0,0,0,0,147
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,028,BIOTECHNOLOGY HIGH SCHOOL,9,78,78,0,0,0,78
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,028,BIOTECHNOLOGY HIGH SCHOOL,10,0,0,0,0,81,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,028,BIOTECHNOLOGY HIGH SCHOOL,11,82,44,0,0,38,40
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,028,BIOTECHNOLOGY HIGH SCHOOL,12,80,41,0,0,39,76
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,028,BIOTECHNOLOGY HIGH SCHOOL,Total,240,163,0,0,158,194
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,028,BIOTECHNOLOGY HIGH SCHOOL,Enrolled in AP/IB Course,162,85,0,0,77,0
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,028,BIOTECHNOLOGY HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,35
